"Notes"	"Gender"	"Gender Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Projected Populations
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2021"	"2021"	189273
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2022"	"2022"	187445
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2023"	"2023"	189359
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2024"	"2024"	194304
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2025"	"2025"	201010
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2026"	"2026"	209314
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2027"	"2027"	217948
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2028"	"2028"	226962
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2029"	"2029"	234809
	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"	"2030"	"2030"	241126
"Total"	"Female"	"F"	"Maryland"	"24"	"45-49 years"	"45-49"			5924961
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2004"	"2004"	198016
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2005"	"2005"	202106
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2006"	"2006"	206429
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2007"	"2007"	211219
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2008"	"2008"	215974
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2009"	"2009"	220310
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2010"	"2010"	224541
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2011"	"2011"	228178
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2012"	"2012"	230544
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2013"	"2013"	231974
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2014"	"2014"	233823
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2015"	"2015"	233104
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2016"	"2016"	230281
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2017"	"2017"	225970
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2018"	"2018"	220623
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2019"	"2019"	214642
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2020"	"2020"	210801
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2021"	"2021"	208343
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2022"	"2022"	204951
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2023"	"2023"	200083
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2024"	"2024"	193962
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2025"	"2025"	187882
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2026"	"2026"	183035
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2027"	"2027"	181380
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2028"	"2028"	183350
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2029"	"2029"	188236
	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"	"2030"	"2030"	194756
"Total"	"Female"	"F"	"Maryland"	"24"	"50-54 years"	"50-54"			5664513
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2004"	"2004"	169846
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2005"	"2005"	177225
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2006"	"2006"	183356
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2007"	"2007"	183693
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2008"	"2008"	185257
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2009"	"2009"	188074
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2010"	"2010"	191927
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2011"	"2011"	195987
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2012"	"2012"	200496
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2013"	"2013"	204959
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2014"	"2014"	209027
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2015"	"2015"	213029
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2016"	"2016"	216455
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2017"	"2017"	218683
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2018"	"2018"	220030
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2019"	"2019"	221838
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2020"	"2020"	221180
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2021"	"2021"	218497
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2022"	"2022"	214384
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2023"	"2023"	209330
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2024"	"2024"	203690
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2025"	"2025"	200158
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2026"	"2026"	198016
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2027"	"2027"	194955
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2028"	"2028"	190466
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2029"	"2029"	184756
	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"	"2030"	"2030"	179075
"Total"	"Female"	"F"	"Maryland"	"24"	"55-59 years"	"55-59"			5394389
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2004"	"2004"	127537
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2005"	"2005"	132388
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2006"	"2006"	137158
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2007"	"2007"	146229
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2008"	"2008"	153241
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2009"	"2009"	159766
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2010"	"2010"	166676
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2011"	"2011"	172378
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2012"	"2012"	172582
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2013"	"2013"	173996
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2014"	"2014"	176610
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2015"	"2015"	180217
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2016"	"2016"	184016
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2017"	"2017"	188219
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2018"	"2018"	192374
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2019"	"2019"	196134
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2020"	"2020"	199847
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2021"	"2021"	203006
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2022"	"2022"	205038
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2023"	"2023"	206267
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2024"	"2024"	208006
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2025"	"2025"	207405
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2026"	"2026"	204908
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2027"	"2027"	201075
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2028"	"2028"	196399
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2029"	"2029"	191189
	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"	"2030"	"2030"	188076
"Total"	"Female"	"F"	"Maryland"	"24"	"60-64 years "	"60-64"			4870737
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2004"	"2004"	95695
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2005"	"2005"	98045
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2006"	"2006"	101445
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2007"	"2007"	106759
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2008"	"2008"	112834
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2009"	"2009"	117996
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2010"	"2010"	122373
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2011"	"2011"	126658
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2012"	"2012"	135110
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2013"	"2013"	141616
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2014"	"2014"	147612
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2015"	"2015"	153987
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2016"	"2016"	159230
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2017"	"2017"	159357
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2018"	"2018"	160636
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2019"	"2019"	163029
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2020"	"2020"	166357
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2021"	"2021"	169820
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2022"	"2022"	173651
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2023"	"2023"	177455
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2024"	"2024"	180882
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2025"	"2025"	184307
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2026"	"2026"	187212
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2027"	"2027"	189085
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2028"	"2028"	190235
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2029"	"2029"	191927
	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"	"2030"	"2030"	191458
"Total"	"Female"	"F"	"Maryland"	"24"	"65-69 years"	"65-69"			4104771
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2004"	"2004"	83104
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2005"	"2005"	83137
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2006"	"2006"	83425
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2007"	"2007"	84079
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2008"	"2008"	85631
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2009"	"2009"	88010
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2010"	"2010"	90225
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2011"	"2011"	93384
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2012"	"2012"	98295
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2013"	"2013"	103928
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2014"	"2014"	108702
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2015"	"2015"	112742
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2016"	"2016"	116689
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2017"	"2017"	124561
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2018"	"2018"	130652
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2019"	"2019"	136236
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2020"	"2020"	142128
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2021"	"2021"	146954
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2022"	"2022"	147119
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2023"	"2023"	148353
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2024"	"2024"	150583
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2025"	"2025"	153693
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2026"	"2026"	156907
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2027"	"2027"	160475
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2028"	"2028"	164028
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2029"	"2029"	167235
	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"	"2030"	"2030"	170473
"Total"	"Female"	"F"	"Maryland"	"24"	"70-74 years"	"70-74"			3330748
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2004"	"2004"	76595
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2005"	"2005"	76092
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2006"	"2006"	75710
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2007"	"2007"	75079
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2008"	"2008"	74530
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2009"	"2009"	74002
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2010"	"2010"	74160
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2011"	"2011"	74516
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2012"	"2012"	75210
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2013"	"2013"	76704
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2014"	"2014"	78923
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2015"	"2015"	81041
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2016"	"2016"	83990
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2017"	"2017"	88515
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2018"	"2018"	93697
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2019"	"2019"	98094
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2020"	"2020"	101815
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2021"	"2021"	105471
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2022"	"2022"	112737
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2023"	"2023"	118402
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2024"	"2024"	123523
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2025"	"2025"	128866
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2026"	"2026"	133239
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2027"	"2027"	133586
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2028"	"2028"	134870
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2029"	"2029"	137016
	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"	"2030"	"2030"	139954
"Total"	"Female"	"F"	"Maryland"	"24"	"75-79 years"	"75-79"			2646337
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2004"	"2004"	60978
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2005"	"2005"	62055
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2006"	"2006"	62485
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2007"	"2007"	62768
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2008"	"2008"	63012
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2009"	"2009"	62726
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2010"	"2010"	62495
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2011"	"2011"	62315
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2012"	"2012"	61935
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2013"	"2013"	61649
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2014"	"2014"	61363
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2015"	"2015"	61681
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2016"	"2016"	62144
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2017"	"2017"	62887
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2018"	"2018"	64318
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2019"	"2019"	66317
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2020"	"2020"	68258
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2021"	"2021"	70894
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2022"	"2022"	74835
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2023"	"2023"	79364
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2024"	"2024"	83211
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2025"	"2025"	86492
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2026"	"2026"	89695
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2027"	"2027"	96074
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2028"	"2028"	101125
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2029"	"2029"	105637
	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"	"2030"	"2030"	110242
"Total"	"Female"	"F"	"Maryland"	"24"	"80-84 years"	"80-84"			1966955
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2004"	"2004"	55902
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2005"	"2005"	58764
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2006"	"2006"	61640
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2007"	"2007"	64475
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2008"	"2008"	67186
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2009"	"2009"	69904
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2010"	"2010"	72508
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2011"	"2011"	74613
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2012"	"2012"	76632
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2013"	"2013"	78560
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2014"	"2014"	80143
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2015"	"2015"	81733
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2016"	"2016"	83049
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2017"	"2017"	84198
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2018"	"2018"	85407
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2019"	"2019"	86388
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2020"	"2020"	87882
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2021"	"2021"	89289
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2022"	"2022"	90770
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2023"	"2023"	92819
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2024"	"2024"	95127
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2025"	"2025"	97745
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2026"	"2026"	100848
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2027"	"2027"	105011
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2028"	"2028"	109996
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2029"	"2029"	114601
	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"	"2030"	"2030"	118971
"Total"	"Female"	"F"	"Maryland"	"24"	"85+ years"	"85+"			2284161
"Total"	"Female"	"F"	"Maryland"	"24"					88753079
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2004"	"2004"	197694
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2005"	"2005"	198636
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2006"	"2006"	197738
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2007"	"2007"	196844
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2008"	"2008"	196104
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2009"	"2009"	195814
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2010"	"2010"	195940
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2011"	"2011"	196421
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2012"	"2012"	197178
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2013"	"2013"	198134
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2014"	"2014"	199206
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2015"	"2015"	200366
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2016"	"2016"	201535
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2017"	"2017"	202765
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2018"	"2018"	204023
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2019"	"2019"	205290
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2020"	"2020"	206531
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2021"	"2021"	207693
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2022"	"2022"	208749
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2023"	"2023"	209630
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2024"	"2024"	210328
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2025"	"2025"	210826
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2026"	"2026"	211120
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2027"	"2027"	211202
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2028"	"2028"	211147
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2029"	"2029"	210975
	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"	"2030"	"2030"	210766
"Total"	"Female"	"F"	"Massachusetts"	"25"	"0-4 years"	"0-4"			5492655
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2004"	"2004"	195493
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2005"	"2005"	193208
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2006"	"2006"	193437
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2007"	"2007"	194291
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2008"	"2008"	195279
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2009"	"2009"	196235
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2010"	"2010"	197043
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2011"	"2011"	196033
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2012"	"2012"	195047
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2013"	"2013"	194221
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2014"	"2014"	193861
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2015"	"2015"	193912
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2016"	"2016"	194331
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2017"	"2017"	195022
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2018"	"2018"	195889
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2019"	"2019"	196857
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2020"	"2020"	197896
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2021"	"2021"	198956
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2022"	"2022"	200073
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2023"	"2023"	201227
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2024"	"2024"	202411
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2025"	"2025"	203579
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2026"	"2026"	204707
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2027"	"2027"	205708
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2028"	"2028"	206552
	"Female"	"F"	"Massachusetts"	"25"	"5-9 years"	"5-9"	"2029"	"2029"	207220
